abv,ibu,id,name,style,brewery_id,ounces,breweryUuid
0.083,,2535,Vinyl Frontier,American Double / Imperial IPA,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.08,,2534,Disco Superfly,American IPA,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.075,,2533,Misty Mountain Hop,American IPA,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.075,,2532,One-Hit Wonderful,Belgian IPA,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.065,,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.043,8.0,2530,Daft Funk,Berliner Weissbier,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.075,,2529,Love In An Ellavator,American IPA,65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.053,,2528,Spin Doctor,American Pale Ale (APA),65,24.0,7b023a28-3a41-4c3c-ae2a-e75d588872b6
0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.075,51.0,1080,Hop Happy,American IPA,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.092,,776,O-Gii,Witbier,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,16.0,37e2d21b-cd0d-4e31-90e7-be86149ec9bf
0.099,,2361,Axe Head Malt Liquor,American Malt Liquor,134,24.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.054,,2359,Huber Bock (2014),Bock,134,16.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.04,,2358,Minhas Light (2012),Light Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.05,,2282,Huber,American Pale Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.062,,2281,Clear Creek Ice,American Pale Lager,134,16.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.062,,2280,Clear Creek Ice,American Pale Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.055,,2279,Mountain Crest,American Pale Lager,134,16.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.055,,2278,Mountain Crest,American Pale Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.055,,2277,Mountain Creek (2013),American Pale Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.05,,2276,Boxer,American Adjunct Lager,134,24.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.042,,2275,Boxer Light,Light Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.055,,2274,Boxer Ice,American Adjunct Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.05,,2273,Boxer,American Adjunct Lager,134,12.0,b3731fa3-236f-46f9-bc36-d3556d32b4d1
0.05,,2442,Cortez Gold,Belgian Pale Ale,98,32.0,0e8aa3fe-40d6-4d55-8d2f-2a3348f14421
0.068,66.0,2441,Mission IPA,American IPA,98,32.0,0e8aa3fe-40d6-4d55-8d2f-2a3348f14421
0.048,44.0,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,32.0,0e8aa3fe-40d6-4d55-8d2f-2a3348f14421
0.092,75.0,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,32.0,0e8aa3fe-40d6-4d55-8d2f-2a3348f14421
0.04,,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,16.0,f77c9b88-94ee-4033-a93c-4d32f09f155d
0.04,,902,Dead Horse Amber,American Pale Wheat Ale,399,16.0,f77c9b88-94ee-4033-a93c-4d32f09f155d
0.04,,645,Rocket Bike American Lager,California Common / Steam Beer,399,16.0,f77c9b88-94ee-4033-a93c-4d32f09f155d
0.04,,644,Johnny's American IPA,American IPA,399,16.0,f77c9b88-94ee-4033-a93c-4d32f09f155d
0.075,85.0,2159,City of the Sun,American IPA,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.068,75.0,2157,Booming Rollers,American IPA,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.052,50.0,2156,Oneida,American Pale Ale (APA),209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.067,75.0,2154,Aurora ,American Amber / Red Ale,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.055,30.0,1495,Lomaland,Saison / Farmhouse Ale,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.047,46.0,1494,Fortunate Islands,American Pale Wheat Ale,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.0579999999999999,40.0,1493,Black House,American Stout,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.065,115.0,1492,Blazing World,American Amber / Red Ale,209,16.0,579aa3fb-9386-4a0e-b617-8b4d72cd5075
0.0559999999999999,18.0,1756,When Helles Freezes Over,Munich Helles Lager,326,12.0,c9ad889d-bf39-4366-886f-a140c0a52dd7
0.049,24.0,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,12.0,c9ad889d-bf39-4366-886f-a140c0a52dd7
0.047,14.0,1052,Honey Wheat,American Pale Wheat Ale,326,12.0,c9ad889d-bf39-4366-886f-a140c0a52dd7
0.046,24.0,1051,Black Bear Dark Lager,Schwarzbier,326,12.0,c9ad889d-bf39-4366-886f-a140c0a52dd7
0.05,35.0,1046,Golden Pilsner,German Pilsener,326,12.0,c9ad889d-bf39-4366-886f-a140c0a52dd7
0.052,21.0,2237,Towhead,American Blonde Ale,188,12.0,69912ded-9a07-4f49-870a-85a78260bf4d
0.07,70.0,2208,Lil' Helper,American IPA,188,12.0,69912ded-9a07-4f49-870a-85a78260bf4d
0.0819999999999999,,1952,Train Wreck,American Amber / Red Ale,260,16.0,6e501b8a-a337-4bd2-bdb9-d22ab3e166a9
0.053,,1537,Undun Blonde Ale,American Blonde Ale,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.074,,1536,CuDa Cascadian Dark Ale,American Black Ale,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.085,86.0,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.085,86.0,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.074,,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.053,,654,Undun Blonde Ale (2012),American Blonde Ale,387,16.0,8b10db58-b7e8-473e-9cdd-001212299a6d
0.066,,1758,County Line IPA,American IPA,325,12.0,bbf8905d-9def-4a8f-b24b-91d3e6cdccd9
0.048,,1757,Trauger Pilsner,German Pilsener,325,12.0,bbf8905d-9def-4a8f-b24b-91d3e6cdccd9
0.0559999999999999,20.0,2043,Skylight,Dunkelweizen,241,12.0,70d250b8-6079-4a34-b873-c51123071bc4
0.0559999999999999,30.0,2042,Kadigan,American Blonde Ale,241,12.0,70d250b8-6079-4a34-b873-c51123071bc4
0.052,50.0,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,70d250b8-6079-4a34-b873-c51123071bc4
0.042,35.0,2050,Cream Ale,Cream Ale,238,12.0,2c946155-4263-420c-8b11-eca20cdf51ff
0.051,31.0,1622,Jam Session,American Pale Ale (APA),359,16.0,c0a80da7-b2b4-4376-824f-dc3e33180948
0.072,80.0,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,c0a80da7-b2b4-4376-824f-dc3e33180948
0.069,,1854,Blue Boots IPA,American IPA,293,16.0,6fcab9b2-c9bf-40eb-a82e-53bc6a69e5e5
0.063,,1227,Hoppy Bitch IPA,American IPA,450,16.0,2be1334f-d077-4164-807b-33d967296185
0.063,42.0,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,2be1334f-d077-4164-807b-33d967296185
0.043,,1917,Left of the Dial IPA,American IPA,271,12.0,257e9aac-7dbe-4656-b366-9d8a94c49d58
0.04,,1190,Notch Session Pils,Czech Pilsener,271,12.0,257e9aac-7dbe-4656-b366-9d8a94c49d58
0.055,,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,12.0,79ed4f4a-a470-42c2-af50-955633f757b7
0.061,66.0,1258,5 Day IPA,American IPA,442,12.0,79ed4f4a-a470-42c2-af50-955633f757b7
0.051,7.0,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,79ed4f4a-a470-42c2-af50-955633f757b7
0.067,70.0,2331,Watershed IPA,American IPA,150,12.0,ffd62db7-780c-4b0d-9f42-812ddefb2305
0.054,24.0,1669,Oakshire Amber Ale,American Amber / Red Ale,150,12.0,ffd62db7-780c-4b0d-9f42-812ddefb2305
0.0579999999999999,27.0,1668,Overcast Espresso Stout,American Stout,150,12.0,ffd62db7-780c-4b0d-9f42-812ddefb2305
0.067,70.0,999,Watershed IPA (2013),American IPA,150,12.0,ffd62db7-780c-4b0d-9f42-812ddefb2305
0.0819999999999999,25.0,2247,Lake Monster,Baltic Porter,184,16.0,5398673e-abb7-4855-ab70-276b95e0147f
0.049,27.0,2071,London Homesick Ale,English Bitter,184,12.0,5398673e-abb7-4855-ab70-276b95e0147f
0.048,35.0,2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,12.0,5398673e-abb7-4855-ab70-276b95e0147f
0.048,35.0,2069,Slow Ride,American Pale Ale (APA),184,12.0,5398673e-abb7-4855-ab70-276b95e0147f
0.092,72.0,2335,Perpetual Darkness,Belgian Strong Dark Ale,148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.087,29.0,2334,Clan Warrior,Scotch Ale / Wee Heavy,148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.054,36.0,2333,Psycho Penguin Vanilla Porter,American Porter,148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.047,,1721,Heliocentric Hefeweizen,Hefeweizen,148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.051,,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.051,,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.047,,1430,Helios Hefeweizen (2013),Hefeweizen,148,12.0,319af5ac-111d-487e-81d2-0b25f910602d
0.053,,1530,Clem's Gold,American Pale Lager,390,16.0,e9c56fbd-e001-470f-88b6-29df8e0573c9
0.055,,1529,Lizzy's Red,American Amber / Red Lager,390,16.0,e9c56fbd-e001-470f-88b6-29df8e0573c9
0.067,,1528,Orlison India Pale Lager,American Pale Lager,390,16.0,e9c56fbd-e001-470f-88b6-29df8e0573c9
0.042,,1527,Brünette,Euro Dark Lager,390,16.0,e9c56fbd-e001-470f-88b6-29df8e0573c9
0.0409999999999999,,1526,Havanüther,Light Lager,390,16.0,e9c56fbd-e001-470f-88b6-29df8e0573c9
0.065,,2113,Lyric Ale,Saison / Farmhouse Ale,216,12.0,769676e2-2a79-475b-8b35-6755a2826e47
0.053,,2112,Atalanta,Saison / Farmhouse Ale,216,12.0,769676e2-2a79-475b-8b35-6755a2826e47
0.049,35.0,2302,Pinner Throwback IPA,American IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.052,,1883,Centennial State Pale Ale,American Pale Ale (APA),166,19.2,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,,1859,Old Chub NITRO,Scotch Ale / Wee Heavy,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
,,1796,The CROWLER™,,166,32.0,d128cc62-6893-4c15-bdde-6d23b55822cc
,,1790,CAN'D AID Foundation,,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
,,1752,Icey.P.A.,American IPA,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.05,,1751,One Nut Brown,English Brown Ale,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
,,1750,Birth IPA,American IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,1444,Dale's Pale Ale,American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,1252,Dale's Pale Ale,American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.053,35.0,1167,Mama's Little Yella Pils,Czech Pilsener,166,19.2,d128cc62-6893-4c15-bdde-6d23b55822cc
0.085,,993,oSKAr the G'Rauch,American IPA,166,19.2,d128cc62-6893-4c15-bdde-6d23b55822cc
0.085,,992,oSKAr the G'Rauch,American IPA,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,955,Dale's Pale Ale,American Pale Ale (APA),166,19.2,d128cc62-6893-4c15-bdde-6d23b55822cc
0.07,,933,The Deuce,American Brown Ale,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,828,Dale's Pale Ale (2012),American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.087,85.0,806,Gordon Imperial Red (2010),American Double / Imperial IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,755,Dale's Pale Ale (2011),American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,754,Dale's Pale Ale (2010),American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.087,85.0,726,G'KNIGHT (16 oz.),American Double / Imperial IPA,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.09,,720,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,,661,Chaka,Belgian Strong Pale Ale,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,70.0,585,HGH (Home Grown Hops): Part Duh,American Strong Ale,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,,565,Deviant Dale's IPA,American Double / Imperial IPA,166,16.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.09,60.0,391,One Hit Wonder,American Double / Imperial IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.087,85.0,388,G'KNIGHT (12 oz.),American Double / Imperial IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.099,98.0,8,Ten Fidy Imperial Stout,Russian Imperial Stout,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.053,35.0,7,Mama's Little Yella Pils,Czech Pilsener,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.099,100.0,6,GUBNA Imperial IPA,American Double / Imperial IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,35.0,5,Old Chub,Scottish Ale,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.087,85.0,4,Gordon Ale (2009),American Double / Imperial IPA,166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,1,Dale's Pale Ale,American Pale Ale (APA),166,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.092,85.0,805,Gordon (2005),American Double / Imperial IPA,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.095,98.0,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.099,98.0,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,35.0,787,Old Chub (2008),Scottish Ale,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,35.0,786,Old Chub (2004),Scottish Ale,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.08,35.0,785,Old Chub (2003),Scottish Ale,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,745,Dale's Pale Ale (2008),American Pale Ale (APA),503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,744,Dale's Pale Ale (2006),American Pale Ale (APA),503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,743,Dale's Pale Ale (2004),American Pale Ale (APA),503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,742,Dale's Pale Ale (2003),American Pale Ale (APA),503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.065,65.0,741,Dale's Pale Ale (2002),American Pale Ale (APA),503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.052,,734,Leroy (2005),American Brown Ale,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.087,60.0,733,Gordon Beer (2006),American Double / Imperial IPA,503,12.0,d128cc62-6893-4c15-bdde-6d23b55822cc
0.055,45.0,1908,Fresh Slice White IPA,American White IPA,275,12.0,1cbec9c9-522a-4d61-9848-34f8d9230a99
0.055,55.0,1946,Overgrown American Pale Ale,American Pale Ale (APA),261,12.0,1cbec9c9-522a-4d61-9848-34f8d9230a99
0.04,39.0,1961,Ozark American Pale Ale,American Pale Ale (APA),259,12.0,62783901-9445-4424-911b-291647dc2284
0.048,,1684,Hula Hoppie Session IPA,American IPA,341,12.0,cf834341-f73a-4e54-b4ff-e8bc965dbf0b
0.053,,927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,341,12.0,cf834341-f73a-4e54-b4ff-e8bc965dbf0b
0.052,23.0,1268,Rustic Red,Irish Red Ale,441,16.0,9248a7e6-08a5-41c0-bdba-e1bc9066a2e6
0.053,48.0,697,Stimulator Pale Ale,American Pale Ale (APA),441,16.0,9248a7e6-08a5-41c0-bdba-e1bc9066a2e6
0.045,22.0,696,Old Town Ale,Kölsch,441,16.0,9248a7e6-08a5-41c0-bdba-e1bc9066a2e6
0.044,28.0,695,Car 21,English Bitter,441,16.0,9248a7e6-08a5-41c0-bdba-e1bc9066a2e6
0.05,24.0,694,Cache La Porter,American Porter,441,16.0,9248a7e6-08a5-41c0-bdba-e1bc9066a2e6
0.042,35.0,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),307,12.0,430a9947-db3e-441d-b4bd-58fca448bd20
0.062,65.0,1048,Outlaw IPA,American IPA,307,12.0,430a9947-db3e-441d-b4bd-58fca448bd20
0.044,,1043,North Fork Lager,American Pale Lager,307,12.0,430a9947-db3e-441d-b4bd-58fca448bd20
0.048,35.0,890,Payette Pale Ale,American Pale Ale (APA),307,12.0,430a9947-db3e-441d-b4bd-58fca448bd20
0.055,25.0,775,Mutton Buster,American Brown Ale,307,12.0,430a9947-db3e-441d-b4bd-58fca448bd20
0.05,,1087,Side Kick Kölsch,Kölsch,468,12.0,686a7573-f9de-4f70-a03d-1c8a225ca092
0.046,,1931,Fresh Cut Pilsner,American Pilsner,266,12.0,a8882009-9fd1-4cab-a8e8-c19bf22d6dea
0.05,61.0,1930,Summer Session Ale,American Pale Wheat Ale,266,12.0,a8882009-9fd1-4cab-a8e8-c19bf22d6dea
0.055,10.0,2633,Hotbox Brown,American Brown Ale,13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.048,15.0,2632,Gold,American Blonde Ale,13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.0579999999999999,,2631,Black,American Black Ale,13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.065,65.0,2630,98 Problems (Cuz A Hop Ain't One),American IPA,13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.05,40.0,2629,Veteran’s Pale Ale (VPA),American Pale Ale (APA),13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.05,35.0,2628,Grapefruit IPA,American IPA,13,12.0,745138de-12aa-4167-9302-1fb84642e899
0.0409999999999999,12.0,2635,Sparkle,American Pale Lager,11,16.0,067530c6-4848-4418-9a45-92dd720cc681
0.059,25.0,1404,North 45 Amber Ale,American Amber / Red Ale,11,16.0,067530c6-4848-4418-9a45-92dd720cc681
0.069,20.0,1403,Horny Monk,Dubbel,11,16.0,067530c6-4848-4418-9a45-92dd720cc681
0.067,74.0,1402,Mind's Eye PA,American IPA,11,16.0,067530c6-4848-4418-9a45-92dd720cc681
0.061,60.0,2312,Camelback,American IPA,157,12.0,916c862e-98d5-4dcb-aba7-20389e5676fd
0.05,,1797,Black Bay Milk Stout,Milk / Sweet Stout,310,12.0,5dd40d8f-6b42-4f9c-9e8b-094a91c1e436
0.05,,1437,Atom Splitter Pale Ale,American Pale Ale (APA),310,12.0,5dd40d8f-6b42-4f9c-9e8b-094a91c1e436
0.06,20.0,1791,Hot Date Ale,Chile Beer,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.07,,1540,Masked Bandit IPA,American Black Ale,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.06,24.0,1491,Sweet Potato Ale,Fruit / Vegetable Beer,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.045,18.0,1335,Float Trip Ale,American Blonde Ale,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.055,25.0,847,Old Tom Porter,American Porter,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.045,18.0,846,Black Walnut Wheat,American Dark Wheat Ale,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.055,20.0,521,McKinney Eddy Amber Ale,American Amber / Red Ale,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.07,70.0,479,Missouri Mule India Pale Ale,American IPA,314,16.0,bfb0e8c9-fed1-4332-9fff-c4b45b49a7bf
0.069,51.0,1760,GreyBeard™ IPA,American IPA,324,12.0,21446025-be15-4477-9ef8-e4686bc7ec90
0.057,31.0,1759,Pisgah Pale Ale,American Pale Ale (APA),324,12.0,21446025-be15-4477-9ef8-e4686bc7ec90
0.054,45.0,2553,Mazzie,American Pale Ale (APA),55,12.0,8beeebf7-5b40-4fa7-a085-b62b63740a31
0.045,35.0,2031,Golden Fleece,Belgian Pale Ale,246,12.0,393eb2eb-c37c-4009-b50b-a7b1d2ebfc66
0.055,30.0,2030,Smoking Mirror,American Porter,246,12.0,393eb2eb-c37c-4009-b50b-a7b1d2ebfc66
0.072,55.0,1021,Watership Brown Ale,American Brown Ale,475,12.0,9e5331e9-d870-4e23-b41d-d2c18f2228f7
0.062,55.0,938,Gangway IPA,American IPA,475,12.0,9e5331e9-d870-4e23-b41d-d2c18f2228f7
0.049,,715,Long Day Lager,Czech Pilsener,475,12.0,9e5331e9-d870-4e23-b41d-d2c18f2228f7
0.065,44.0,945,Long Hammer IPA,American IPA,487,16.0,8a15b08c-cf17-45ad-aff1-a07804e26e36
0.065,44.0,583,Long Hammer IPA,American IPA,487,12.0,8a15b08c-cf17-45ad-aff1-a07804e26e36
0.0579999999999999,27.0,339,Copper Hook (2011),American Amber / Red Ale,487,12.0,8a15b08c-cf17-45ad-aff1-a07804e26e36
0.05,40.0,2414,Consilium,American Pale Ale (APA),110,12.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.09,60.0,1581,Hammer & Sickle,Russian Imperial Stout,110,12.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.07,100.0,1176,Redacted Rye IPA,American IPA,110,16.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.099,100.0,1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,110,12.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.05,25.0,1005,5:00 O'Clock Afternoon Ale,American Blonde Ale,110,16.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.07,100.0,636,Ryeteous Rye IPA (2012),American IPA,110,16.0,c7fb56c0-daf1-42d7-a6dd-5b75953838c9
0.064,,1538,Stout Ol' Friend,American Stout,386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.064,,1075,Stout Ol' Friend (2012),American Stout,386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
,,710,Rye Porter,American Porter,386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.05,,709,Miner's Gold,American Blonde Ale,386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.046,,708,Vienna Lager,Vienna Lager,386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.0559999999999999,,706,Jessie's Garage,American Pale Ale (APA),386,16.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.062,,220,Colorado Red Ale,American Amber / Red Ale,386,12.0,1db452cf-edd7-4eed-bba1-6f92e000da67
,,219,Miner's Gold,American Blonde Ale,386,12.0,1db452cf-edd7-4eed-bba1-6f92e000da67
0.055,40.0,2576,Fist City,American Pale Ale (APA),44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.068,,1133,A Little Crazy,Belgian Pale Ale,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.0579999999999999,15.0,609,Rosa Hibiscus Ale,Herbed / Spiced Beer,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.061,31.0,418,Fistmas Ale,Herbed / Spiced Beer,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.057,25.0,417,Oktoberfest Revolution,Märzen / Oktoberfest,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.068,28.0,416,Eugene Porter,American Porter,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.065,70.0,415,Anti-Hero IPA,American IPA,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.05,14.0,414,Bottom Up Belgian Wit,Witbier,44,12.0,002ffa9d-8549-4fe5-a883-8f6fe197d55e
0.057,42.0,2452,Hustle,American Amber / Red Ale,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.055,42.0,2451,Pure Fury,American Pale Ale (APA),93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.06,60.0,2132,Dad,American Amber / Red Ale,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.0579999999999999,35.0,1993,Panther,American Porter,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.052,21.0,1992,Franz,Märzen / Oktoberfest,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.043,45.0,1935,Zen,American Pale Ale (APA),93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.072,75.0,1852,Truth,American IPA,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.048,25.0,1851,Cougar,American Blonde Ale,93,12.0,6e5f19f9-b0cb-424d-ac2a-828ea580bddd
0.038,,2307,Smooth Operator,Cream Ale,162,16.0,a1867f65-c945-46c3-90df-68b176d61d2a
0.05,,1180,River North White Ale,Witbier,459,16.0,cbdb28e4-633a-4b27-95f9-f8383c53298c
0.05,,1179,River North Ale,American Amber / Red Ale,459,16.0,cbdb28e4-633a-4b27-95f9-f8383c53298c
